latitude,longitude,project,city,state,priinvest,pubinvest,totinvest,jobs,tech,company_name,category,public,private
43.61,-116.23,State Energy Program Grants,,Idaho,0,3962830,3962830,0,Other,EXECUTIVE OFFICE OF THE STATE OF IDAHO,All,Yes,No
43.61,-116.23,Weatherization Assistance Program,,Idaho,0,19398165,19398165,0,Other,IDAHO DEPARTMENT OF HEALTH & WELFARE,All,Yes,No
43.68,-106.02,Energy Fuels,Nichols Ranch,Wyoming,0,0,0,0,Nuclear,Energy Fuels,All - Manufacturing,No,Yes
43.7,-85.5,Gotion,Big Rapids,Michigan,2364000000,0,2364000000,2350,Batteries,Gotion,All - Manufacturing,No,Yes
43.84,-106,Uranium Energy Corporation,Christensen Ranch,Wyoming,0,0,0,0,Nuclear,Uranium Energy Corporation,All - Manufacturing,No,Yes
43.89,-76,Convalt Energy,Hounsfield,New York,0,0,0,0,Solar,Convalt Energy,All - Manufacturing,No,Yes
43.89,-76,Convalt Energy,Hounsfield,New York,0,0,0,250,Solar,Convalt Energy,All - Manufacturing,No,Yes
44,-75.9,Convalt Energy,Watertown,New York,0,0,0,275,Solar,Convalt Energy,All - Manufacturing,No,Yes
44,-103.2,Æsir Technologies,Rapid City,South Dakota,250000000,0,250000000,400,Batteries,Æsir Technologies,All - Manufacturing,No,Yes
44.02,-92.46,Energy Efficiency and Conservation Block Grant Program,,Minnesota,0,172870,172870,0,Other,CITY OF ROCHESTER,All,Yes,No
44.05,-121.3,Preventing Outages & Enhancing Grid Resilience (IIJA Sec. 40101),,Oregon,0,99633723,99633723,0,Grid,PACIFICORP,All,Yes,No
44.05,-121.3,"Clean Hydrogen Manufacturing Recycling Research, Development, and Demonstration Program",,Oregon,0,29800000,29800000,0,Hydrogen,BALLARD US INC.,All - Manufacturing,Yes,No
44.05,-121.3,"Clean Hydrogen Manufacturing Recycling Research, Development, and Demonstration Program",,Oregon,0,10000000,10000000,0,Hydrogen,BALLARD US INC.,All - Manufacturing,Yes,No
44.05,-121.3,Energy Efficiency and Conservation Block Grant Program,,Oregon,0,152740,152740,0,Other,"BEND, CITY OF",All,Yes,No
44.05,-121.3,Hydroelectric Production Incentives,,Oregon,0,103566,103566,0,Hydroelectric,"EBD HYDRO LLC, A LIMITED LIABILITY COMPANY OF WYOMING",All,Yes,No
44.08,-103.22,Preventing Outages & Enhancing Grid Resilience (IIJA Sec. 40101),,South Dakota,0,20458124,20458124,0,Grid,"BLACK HILLS ELECTRIC COOPERATIVE, INC.",All,Yes,No
44.22,-70.51,Energy Improvement in Rural and Remote Areas,,Maine,0,5000000,5000000,0,Other,"Maine Community Power Cooperative, Inc.",All,Yes,No
44.26,-72.57,Energy Efficiency and Conservation Block Grant Program,,Vermont,0,1594420,1594420,0,Other,STATE OF VERMONT PUBLIC SERVICE DEPARTMENT,All,Yes,No
44.26,-72.57,Energy Efficiency Revolving Loan Fund Capitalization Grant Program,,Vermont,0,690050,690050,0,Other,STATE OF VERMONT PUBLIC SERVICE DEPARTMENT,All,Yes,No
44.26,-72.57,Grants for Updating Building Energy Codes,,Vermont,0,1000000,1000000,0,Other,CLEAN ENERGY GROUP,All,Yes,No
44.26,-72.57,IRA Section 50121 Home Energy Whole House Rebates,,Vermont,0,29303666,29303666,0,Other,STATE OF VERMONT PUBLIC SERVICE DEPARTMENT,All,Yes,No
44.26,-72.57,IRA Section 50131b Building Energy Code,,Vermont,0,4484570,4484570,0,Other,STATE OF VERMONT PUBLIC SERVICE DEPARTMENT,All,Yes,No
44.26,-72.57,IRA Section 50131c Zero Energy Code,,Vermont,0,4484570,4484570,0,Other,STATE OF VERMONT PUBLIC SERVICE DEPARTMENT,All,Yes,No
44.26,-72.57,State Energy Program Grants,,Vermont,0,3000090,3000090,0,Other,STATE OF VERMONT PUBLIC SERVICE DEPARTMENT,All,Yes,No
44.28,-105.54,BWXT and L&H Industrial,Campbell County,Wyoming,0,0,0,0,Nuclear,BWXT and L&H Industrial,All - Manufacturing,No,Yes
44.28,-85.59,Polar Racking,,Michigan,0,0,0,10,Solar,Polar Racking,All - Manufacturing,No,Yes
44.28,-85.4,BorgWarner,Cadillac,Michigan,11000000,0,11000000,30,Electric Vehicles,BorgWarner,All - Manufacturing,No,Yes
44.31,-69.77,Smart Grid Investment Matching Grants Program,,Maine,0,65359234,65359234,0,Grid,Governor's Energy Office,All,Yes,No
44.31,-69.77,Smart Grid Investment Matching Grants Program,,Maine,0,30306795,30306795,0,Grid,CENTRAL MAINE POWER COMPANY,All,Yes,No
44.31,-69.77,Energy Efficiency and Conservation Block Grant Program,,Maine,0,1668790,1668790,0,Other,"State of Maine, Governor's Office of Policy Innovation and the Future",All,Yes,No
44.31,-69.77,Energy Efficiency Revolving Loan Fund Capitalization Grant Program,,Maine,0,863110,863110,0,Other,Governor's Energy Office,All,Yes,No
44.31,-69.77,Energy Improvement in Rural and Remote Areas,,Maine,0,10000000,10000000,0,Other,Efficiency Maine Trust,All,Yes,No
44.31,-69.77,IRA Section 50122A High Efficiency Rebate Program States,,Maine,0,35728050,35728050,0,Other,Governor's Energy Office,All,Yes,No
44.31,-69.77,IRA Section 50123 State Based Contractor Training,,Maine,0,1303340,1303340,0,Other,Governor's Energy Office,All,Yes,No
44.31,-69.77,State Energy Program Grants,,Maine,0,3694530,3694530,0,Other,Governor's Energy Office,All,Yes,No
44.31,-69.77,Weatherization Assistance Program,,Maine,0,31245144,31245144,0,Other,Maine State Housing Authority,All,Yes,No
44.32,-73.09,Grants for Updating Building Energy Codes,,Vermont,0,1000000,1000000,0,Other,ENERGY FUTURES GROUP INC,All,Yes,No
44.33,-72.75,Weatherization Assistance Program,,Vermont,0,14710522,14710522,0,Other,HUMAN SERVICES VERMONT AGENCY OF,All,Yes,No
44.34,-106.69,"TerraPower, LLC and Uranium Energy Corp.",Johnson County,Wyoming,0,0,0,0,Nuclear,"TerraPower, LLC and Uranium Energy Corp.",All - Manufacturing,No,Yes
44.36,-100.35,State Energy Program Grants,,South Dakota,0,200000,200000,0,Other,GOVERNORS OFFICE OF ECON DEV,All,Yes,No
44.36,-100.35,Weatherization Assistance Program,,South Dakota,0,14404299,14404299,0,Other,"SOCIAL SERVICES, SOUTH DAKOTA DEPARTMENT OF",All,Yes,No
44.39,-68.9,Maine Offshore Wind Port,Sears Island,Maine,0,0,0,0,Offshore Wind,Maine Offshore Wind Port,All - Manufacturing,No,Yes
44.45,-72.01,Energy Efficiency and Conservation Block Grant Program,,Vermont,0,75940,75940,0,Other,"NORTHEASTERN VERMONT DEVELOPMENT ASSOCIATION, INC.",All,Yes,No
44.48,-73.23,Smart Grid Investment Matching Grants Program,,Vermont,0,1158695,1158695,0,Grid,BURLINGTON ELECTRIC DEPARTMENT,All,Yes,No
44.5,-73.2,BETA Technologies,Burlington,Vermont,0,0,0,0,Electric Vehicles,BETA Technologies,All - Manufacturing,No,Yes
44.5,-69.7,DuraMag,Waterville,Maine,0,0,0,0,Electric Vehicles,DuraMag,All - Manufacturing,No,Yes
44.51,-116.04,Energy Efficiency and Conservation Block Grant Program,,Idaho,0,200000,200000,0,Other,CITY OF CASCADE,All,Yes,No
44.51,-88.01,Energy Efficiency and Conservation Block Grant Program,,Wisconsin,0,159610,159610,0,Other,CITY OF GREEN BAY,All,Yes,No
44.53,-122.9,Advanced Technology Vehicles Manufacturing Loans,,Oregon,0,1200000000,1200000000,0,Batteries,ENTEK LITHIUM SEPARATORS LLC,All - Manufacturing,Yes,No
44.6,-104.83,Peninsula Energy (Strata Energy),Lance,Wyoming,120000000,0,120000000,0,Nuclear,Peninsula Energy (Strata Energy),All - Manufacturing,No,Yes
44.7,-85.59,Lear Corp,Traverse City,Michigan,32000000,0,32000000,79,Electric Vehicles,Lear Corp,All - Manufacturing,No,Yes
44.7,-73.5,BETA Technologies,Plattsburgh,New York,41000000,0,41000000,85,Electric Vehicles,BETA Technologies,All - Manufacturing,No,Yes
44.7,-68.7,Nyle Systems,Brewer,Maine,6000000,0,6000000,200,Heat Pumps & Clean HVAC,Nyle Systems,All - Manufacturing,No,Yes
44.7,-73.5,Micro Bird,Plattsburgh,New York,38000000,0,38000000,350,Electric Vehicles,Micro Bird,All - Manufacturing,No,Yes
44.73,-92.85,Energy Efficiency and Conservation Block Grant Program,,Minnesota,0,79810,79810,0,Other,DAKOTA COUNTY ADMINISTRATION,All,Yes,No
44.76,-69.71,Energy Efficiency and Conservation Block Grant Program,,Maine,0,76720,76720,0,Other,SOMERSET COUNTY,All,Yes,No
44.77,-117.83,IRA Section 50152 Interstate Transmission Grants,,Oregon,0,1100000,1100000,0,Grid,BAKER SCHOOL DISTRICT 5J,All,Yes,No
44.78,-87.29,CREST Wind (Crowley/ESVAGT),Sturgeon Bay,Wisconsin,0,0,0,0,Offshore Wind,CREST Wind (Crowley/ESVAGT),All - Manufacturing,No,Yes
44.86,-93.53,Hydroelectric Production Incentives,,Rhode Island,0,6500,6500,0,Hydroelectric,ALBION HYDRO LLC,All,Yes,No
44.89,-93.4,EvoCharge,Eden Prairie,Minnesota,0,0,0,0,Electric Vehicles,EvoCharge,All - Manufacturing,No,Yes
44.89,-93.2,WEG,Minneapolis,Minnesota,0,0,0,0,Land-Based Wind,WEG,All - Manufacturing,No,Yes
44.93,-123.02,State Manufacturing Leadership,,Oregon,0,2000000,2000000,0,Other,OREGON BUSINESS DEVELOPMENT DEPARTMENT,All - Manufacturing,Yes,No
44.93,-123.02,Energy Efficiency and Conservation Block Grant Program,,Oregon,0,1941990,1941990,0,Other,OREGON DEPARTMENT OF ENERGY,All,Yes,No
44.93,-123.02,Energy Efficiency and Conservation Block Grant Program,,Oregon,0,214750,214750,0,Other,CITY OF SALEM,All,Yes,No
44.93,-123.02,Grants for EE and RE Improvements at Public School Facilities,,Oregon,0,7500000,7500000,0,Other,OREGON DEPARTMENT OF EDUCATION,All,Yes,No
44.93,-123.02,IRA Section 50121 Home Energy Whole House Rebates,,Oregon,0,56932545,56932545,0,Other,OREGON DEPARTMENT OF ENERGY,All,Yes,No
44.93,-123.02,IRA Section 50122A High Efficiency Rebate Program States,,Oregon,0,56714440,56714440,0,Other,OREGON DEPARTMENT OF ENERGY,All,Yes,No
44.93,-123.02,IRA Section 50131b Building Energy Code,,Oregon,0,7677878,7677878,0,Other,OREGON DEPARTMENT OF ENERGY,All,Yes,No
44.93,-123.02,IRA Section 50131c Zero Energy Code,,Oregon,0,7677878,7677878,0,Other,OREGON DEPARTMENT OF ENERGY,All,Yes,No
44.93,-123.02,State Energy Program Grants,,Oregon,0,5664180,5664180,0,Other,OREGON DEPARTMENT OF ENERGY,All,Yes,No
44.93,-123.02,Weatherization Assistance Program,,Oregon,0,30603866,30603866,0,Other,"HOUSING & COMMUNITY SERVICES, OREGON DEPARTMENT OF",All,Yes,No
44.94,-93.09,Clean Hydrogen Electrolysis Program,,Minnesota,0,4995491,4995491,0,Hydrogen,3M COMPANY,All,Yes,No
44.94,-93.09,Energy Efficiency and Conservation Block Grant Program,,Minnesota,0,2248830,2248830,0,Other,DEPARTMENT OF COMMERCE MINNESOTA,All,Yes,No
44.94,-93.09,Energy Efficiency and Conservation Block Grant Program,,Minnesota,0,317800,317800,0,Other,CITY OF SAINT PAUL,All,Yes,No
44.94,-93.09,Energy Efficiency Revolving Loan Fund Capitalization Grant Program,,Minnesota,0,1884300,1884300,0,Other,DEPARTMENT OF COMMERCE MINNESOTA,All,Yes,No
44.94,-93.09,IRA Section 50121 Home Energy Whole House Rebates,,Minnesota,0,911366,911366,0,Other,DEPARTMENT OF COMMERCE MINNESOTA,All,Yes,No
44.94,-93.09,IRA Section 50122A High Efficiency Rebate Program States,,Minnesota,0,74027440,74027440,0,Other,DEPARTMENT OF COMMERCE MINNESOTA,All,Yes,No
44.94,-93.09,IRA Section 50123 State Based Contractor Training,,Minnesota,0,2802670,2802670,0,Other,DEPARTMENT OF COMMERCE MINNESOTA,All,Yes,No
44.94,-93.09,IRA Section 50131b Building Energy Code,,Minnesota,0,9065117,9065117,0,Other,STATE OF MINNESOTA DEPARTMENT OF LABOR & INDUSTRY,All,Yes,No
44.94,-93.09,IRA Section 50131c Zero Energy Code,,Minnesota,0,9065117,9065117,0,Other,STATE OF MINNESOTA DEPARTMENT OF LABOR & INDUSTRY,All,Yes,No
44.94,-93.09,State Energy Program Grants,,Minnesota,0,7734210,7734210,0,Other,DEPARTMENT OF COMMERCE MINNESOTA,All,Yes,No
44.94,-93.09,Weatherization Assistance Program,,Minnesota,0,76218512,76218512,0,Other,DEPARTMENT OF COMMERCE MINNESOTA,All,Yes,No
44.98,-93.26,Energy Storage Demonstration Pilot Grant Program,,Minnesota,0,70000000,70000000,0,Grid,XCEL ENERGY SERVICES INC.,All,Yes,No
44.98,-93.26,Preventing Outages & Enhancing Grid Resilience (IIJA Sec. 40101),,Minnesota,0,100000000,100000000,0,Grid,XCEL ENERGY SERVICES INC.,All,Yes,No
44.98,-93.26,Energy Efficiency and Conservation Block Grant Program,,Minnesota,0,282750,282750,0,Other,Hennepin County,All,Yes,No
44.98,-93.26,Energy Efficiency and Conservation Block Grant Program,,Minnesota,0,424330,424330,0,Other,"Minneapolis, City Of",All,Yes,No
44.98,-93.26,Grants for Updating Building Energy Codes,,Minnesota,0,3200000,3200000,0,Other,CENTER FOR ENERGY AND ENVIRONMENT,All,Yes,No
44.98,-93.26,Grants for Updating Building Energy Codes,,Minnesota,0,5288000,5288000,0,Other,CENTER FOR ENERGY AND ENVIRONMENT,All,Yes,No
45,-93.29,Heliene/Premier Energies,Minneapolis,Minnesota,0,0,0,200,Solar,Heliene/Premier Energies,All - Manufacturing,No,Yes
45,-93.29,Heliene,Minneapolis,Minnesota,224000000,0,224000000,200,Solar,Heliene,All - Manufacturing,No,Yes
45.04,6.3,Energy Efficiency and Conservation Block Grant Program,,Michigan,0,11270,11270,0,Other,KEWEENAW BAY INDIAN COMMUNITY,All,Yes,No
45.07,-93.26,Cummins,Fridley,Minnesota,10000000,0,10000000,100,Hydrogen,Cummins,All - Manufacturing,No,Yes
45.28,-84.2,Green Shipping Lane,Onaway,Michigan,0,0,0,0,Offshore Wind,Green Shipping Lane,All - Manufacturing,No,Yes
45.39,-122.8,ZincFive,Tualatin,Oregon,0,0,0,0,Batteries,ZincFive,All - Manufacturing,No,Yes
45.42,-117.27,IRA Section 50152 Interstate Transmission Grants,,Oregon,0,15000000,15000000,0,Grid,NORTHEAST OREGON ECONOMIC DEVELOPMENT DISTRICT,All,Yes,No
45.51,-122.66,Smart Grid Investment Matching Grants Program,,Oregon,0,50000000,50000000,0,Grid,PORTLAND GENERAL ELECTRIC COMPANY,All,Yes,No
45.51,-122.66,Energy Efficiency and Conservation Block Grant Program,,Oregon,0,602650,602650,0,Other,CITY OF PORTLAND,All,Yes,No
45.51,-122.66,Energy Efficiency and Conservation Block Grant Program,,Oregon,0,118610,118610,0,Other,"TIGARD, CITY OF",All,Yes,No
45.51,-122.66,Grants for Updating Building Energy Codes,,Oregon,0,2800000,2800000,0,Other,"NEW BUILDINGS INSTITUTE, INC.",All,Yes,No
45.51,-122.66,Grants for Updating Building Energy Codes,,Oregon,0,2800000,2800000,0,Other,"NEW BUILDINGS INSTITUTE, INC.",All,Yes,No
45.51,-122.66,Grants for Updating Building Energy Codes,,Oregon,0,2846154,2846154,0,Other,"EARTH ADVANTAGE, INC.",All,Yes,No
45.51,-122.66,Grants for Updating Building Energy Codes,,Oregon,0,3500000,3500000,0,Other,"NEW BUILDINGS INSTITUTE, INC.",All,Yes,No
45.51,-122.66,Grants for Updating Building Energy Codes,,Oregon,0,1000000,1000000,0,Other,"NEW BUILDINGS INSTITUTE, INC.",All,Yes,No
45.51,-122.66,Grants for Updating Building Energy Codes,,Oregon,0,1600000,1600000,0,Other,"NEW BUILDINGS INSTITUTE, INC.",All,Yes,No
45.51,-122.66,Grants for Updating Building Energy Codes,,Oregon,0,2800000,2800000,0,Other,"NEW BUILDINGS INSTITUTE, INC.",All,Yes,No
45.51,-122.66,Grants for Updating Building Energy Codes,,Oregon,0,3500000,3500000,0,Other,"NORTHWEST ENERGY EFFICIENCY ALLIANCE, INC.",All,Yes,No
45.51,-122.66,Maintaining and Enhancing Hydroelectricity Incentives,,Oregon,0,614791,614791,0,Hydroelectric,PORTLAND GENERAL ELECTRIC COMPANY,All,Yes,No
45.52,-122.98,Energy Efficiency and Conservation Block Grant Program,,Oregon,0,324390,324390,0,Other,"WASHINGTON, COUNTY OF",All,Yes,No
45.6,-94.2,Niron Magnetics,Sartell,Minnesota,0,0,0,175,Electric Vehicles,Niron Magnetics,All - Manufacturing,No,Yes
45.67,-111.04,Hydroelectric Production Incentives,,California,0,21675,21675,0,Hydroelectric,"HYDRODYNAMICS, INC.",All,Yes,No
45.67,-111.04,Maintaining and Enhancing Hydroelectricity Incentives,,California,0,83400,83400,0,Hydroelectric,"HYDRODYNAMICS, INC.",All,Yes,No
45.68,-121.39,Grants for EE and RE Improvements at Public School Facilities,,Oregon,0,868248,868248,0,Other,"MOSIER COMMUNITY SCHOOL FOUNDATION, INC",All,Yes,No
46.19,19.19,Grants for Updating Building Energy Codes,,Connecticut,0,2077789,2077789,0,Other,"KARPMAN CONSULTING, LLC",All,Yes,No
46.28,-96.07,Smart Grid Investment Matching Grants Program,,Minnesota,0,19585751,19585751,0,Grid,OTTER TAIL POWER CO,All,Yes,No
46.32,7.98,Energy Efficiency and Conservation Block Grant Program,,Maine,0,800000,800000,0,Other,TOWN OF KITTERY TOWN HALL,All,Yes,No
46.35,-119.3,"TerraPower, LLC and Framatome North America",Richland,Washington,0,0,0,0,Nuclear,"TerraPower, LLC and Framatome North America",All - Manufacturing,No,Yes
46.35,-94.79,Grants for EE and RE Improvements at Public School Facilities,,Minnesota,0,8859110,8859110,0,Other,REGION FIVE DEVELOPMENT COMMISSION,All,Yes,No
46.37,-102.32,IRA Section 50152 Interstate Transmission Grants,,North Dakota,0,14284567,14284567,0,Grid,CITY OF MOTT,All,Yes,No
46.37,-120.31,Energy Improvement in Rural and Remote Areas,,Washington,0,32000000,32000000,0,Other,YAKAMA POWER,All,Yes,No
46.41,-114.14,Energy Improvement in Rural and Remote Areas,,Montana,0,4970166,4970166,0,Other,NEW PACIFIC NORTHWEST GENERATING COOPERATIVE,All,Yes,No
46.43,6.91,Energy Efficiency and Conservation Block Grant Program,,Massachusetts,0,76320,76320,0,Other,TOWN OF CHELMSFORD,All,Yes,No
46.48,-103.32,IRA Section 50152 Interstate Transmission Grants,,North Dakota,0,710242,710242,0,Grid,AMIDON FIRE PROTECTION DISTRICT,All,Yes,No
46.5,-88,Revex,Champion,Michigan,195000000,0,195000000,115,Batteries,Revex,All - Manufacturing,No,Yes
46.59,-112.03,IRA Section 50152 Interstate Transmission Grants,,Montana,0,47459092,47459092,0,Grid,DEPARTMENT OF COMMERCE MONTANA,All,Yes,No
46.59,-112.03,State Manufacturing Leadership,,Montana,0,2000000,2000000,0,Other,Montana Department Of Environmental Quality,All - Manufacturing,Yes,No
46.59,-112.03,Energy Efficiency and Conservation Block Grant Program,,Montana,0,1673750,1673750,0,Other,Montana Department Of Environmental Quality,All,Yes,No
46.59,-112.03,Energy Efficiency Revolving Loan Fund Capitalization Grant Program,,Montana,0,5114180,5114180,0,Other,Montana Department Of Environmental Quality,All,Yes,No
46.59,-90.88,Energy Improvement in Rural and Remote Areas,,Wisconsin,0,14081785,14081785,0,Other,Bad River Band of Lake Superior Tribe of Chippewa Indians,All,Yes,No
46.59,-112.03,IRA Section 50121 Home Energy Whole House Rebates,,Montana,0,892314,892314,0,Other,Montana Department Of Environmental Quality,All,Yes,No
46.59,-112.03,IRA Section 50122A High Efficiency Rebate Program States,,Montana,0,887121,887121,0,Other,Montana Department Of Environmental Quality,All,Yes,No
46.59,-112.03,State Energy Program Grants,,Montana,0,3553580,3553580,0,Other,Montana Department Of Environmental Quality,All,Yes,No
46.59,-112.03,Weatherization Assistance Program,,Montana,0,17855261,17855261,0,Other,"PUBLIC HEALTH AND HUMAN SERVICES, MONTANA DEPARTMENT OF",All,Yes,No
46.6,-122.4,Graphite One,,Washington,0,0,0,0,Batteries,Graphite One,All - Manufacturing,No,Yes
46.6,-122.4,Graphite One,,Washington,0,0,0,155,Batteries,Graphite One,All - Manufacturing,No,Yes
46.64,-93.12,Battery Material Processing Grants,,Minnesota,0,114846344,114846344,0,Batteries,Talon Nickel (usa) LLC,All - Manufacturing,Yes,No
46.66,-122.96,Advanced Energy Manufacturing and Recycling Grant,,Washington,0,10000000,10000000,0,Other,CleanFiber Inc.,All - Manufacturing,Yes,No
46.7,-87.9,Revex,Big Bay,Michigan,13000000,0,13000000,0,Batteries,Revex,All - Manufacturing,No,Yes
46.78,-92.09,Smart Grid Investment Matching Grants Program,,Minnesota,0,50000000,50000000,0,Grid,ALLETE INC,All,Yes,No
46.78,17.84,Weatherization Assistance Program,,New Jersey,0,87212248,87212248,0,Other,"Community Affairs, New Jersey Dept Of",All,Yes,No
46.8,-100.78,Energy Efficiency and Conservation Block Grant Program,,North Dakota,0,1653240,1653240,0,Other,North Dakota Department Of Commerce,All,Yes,No
46.8,-100.78,Energy Efficiency Revolving Loan Fund Capitalization Grant Program,,North Dakota,0,4858890,4858890,0,Other,North Dakota Department Of Commerce,All,Yes,No
46.8,-100.78,IRA Section 50121 Home Energy Whole House Rebates,,North Dakota,0,933462,933462,0,Other,North Dakota Department Of Commerce,All,Yes,No
46.8,-100.78,IRA Section 50122A High Efficiency Rebate Program States,,North Dakota,0,928027,928027,0,Other,North Dakota Department Of Commerce,All,Yes,No
46.8,-100.78,State Energy Program Grants,,North Dakota,0,3705130,3705130,0,Other,North Dakota Department Of Commerce,All,Yes,No
46.8,-100.78,Weatherization Assistance Program,,North Dakota,0,15131495,15131495,0,Other,North Dakota Department Of Commerce,All,Yes,No
46.86,-114.01,Smart Grid Investment Matching Grants Program,,Montana,0,2749071,2749071,0,Grid,"MISSOULA ELECTRIC COOPERATIVE, INC.",All,Yes,No
46.86,-114.01,Energy Efficiency and Conservation Block Grant Program,,Montana,0,134040,134040,0,Other,CITY OF MISSOULA,All,Yes,No
