row_id,GEOIDFQ,geocoded_state,geocoded_latitude,geocoded_longitude,join_type,original_latitude,original_longitude,project,city,state,priinvest,pubinvest,totinvest,jobs,tech,company_name,category,public,private,Representative,Party,District,Census Region
1683,5001900US2611,Michigan,42.7,-83.29,geometry and state name³,42.7,-83.29,General Motors,Orion Township,Michigan,4000000000,0,4000000000,2350,Electric Vehicles,General Motors,All - Manufacturing,No,Yes,Undetermined,Democrat,,Midwest
1684,5001900US2607,Michigan,42.71,-84.43,geometry and state name,42.71,-84.43,IRA Section 50143 Domestic Manufacturing Grants,,Michigan,0,22653072,22653072,0,Electric Vehicles,MICHIGAN DEPARTMENT OF LABOR AND ECONOMIC OPPORTUNITY,All - Manufacturing,Yes,No,Rep. Tom Barrett ,Republican,MI-07,Midwest
1685,5001900US2607,Michigan,42.71,-84.43,geometry and state name,42.71,-84.43,IRA Section 50152 Interstate Transmission Grants,,Michigan,0,35751540,35751540,0,Grid,MICHIGAN DEPARTMENT OF LABOR AND ECONOMIC OPPORTUNITY,All,Yes,No,Rep. Tom Barrett ,Republican,MI-07,Midwest
1686,5001900US2607,Michigan,42.73,-84.54,geometry and state name,42.73,-84.54,IRA Section 50143 Domestic Manufacturing Grants,,Michigan,0,500000000,500000000,0,Electric Vehicles,GENERAL MOTORS LLC,All - Manufacturing,Yes,No,Rep. Tom Barrett ,Republican,MI-07,Midwest
1687,5001900US2607,Michigan,42.73,-84.54,geometry and state name,42.73,-84.54,Battery and Critical Mineral Recycling - State and Local Programs,,Michigan,0,2000000,2000000,0,Batteries,"MICHIGAN DEPARTMENT OF ENVIRONMENT, GREAT LAKES, AND ENERGY",All,Yes,No,Rep. Tom Barrett ,Republican,MI-07,Midwest
1688,5001900US2607,Michigan,42.73,-84.54,geometry and state name,42.73,-84.54,State Manufacturing Leadership,,Michigan,0,2000000,2000000,0,Other,Michigan Strategic Fund,All - Manufacturing,Yes,No,Rep. Tom Barrett ,Republican,MI-07,Midwest
1689,5001900US2607,Michigan,42.73,-84.48,geometry and state name,42.73,-84.48,Building Training and Assessment Centers,,Michigan,0,900000,900000,0,Other,MICHIGAN STATE UNIVERSITY,All,Yes,No,Rep. Tom Barrett ,Republican,MI-07,Midwest
1690,5001900US2607,Michigan,42.73,-84.54,geometry and state name,42.73,-84.54,Energy Efficiency and Conservation Block Grant Program,,Michigan,0,2795370,2795370,0,Other,"MICHIGAN DEPARTMENT OF ENVIRONMENT, GREAT LAKES, AND ENERGY",All,Yes,No,Rep. Tom Barrett ,Republican,MI-07,Midwest
1691,5001900US2607,Michigan,42.73,-84.54,geometry and state name,42.73,-84.54,Energy Efficiency Revolving Loan Fund Capitalization Grant Program,,Michigan,0,13327440,13327440,0,Other,"MICHIGAN DEPARTMENT OF ENVIRONMENT, GREAT LAKES, AND ENERGY",All,Yes,No,Rep. Tom Barrett ,Republican,MI-07,Midwest
1692,5001900US2607,Michigan,42.73,-84.54,geometry and state name,42.73,-84.54,IRA Section 50121 Home Energy Whole House Rebates,,Michigan,0,105696321,105696321,0,Other,"MICHIGAN DEPARTMENT OF ENVIRONMENT, GREAT LAKES, AND ENERGY",All,Yes,No,Rep. Tom Barrett ,Republican,MI-07,Midwest
1693,5001900US2607,Michigan,42.73,-84.54,geometry and state name,42.73,-84.54,IRA Section 50122A High Efficiency Rebate Program States,,Michigan,0,105291160,105291160,0,Other,"MICHIGAN DEPARTMENT OF ENVIRONMENT, GREAT LAKES, AND ENERGY",All,Yes,No,Rep. Tom Barrett ,Republican,MI-07,Midwest
1694,5001900US2607,Michigan,42.73,-84.54,geometry and state name,42.73,-84.54,IRA Section 50131b Building Energy Code,,Michigan,0,13814971,13814971,0,Other,"LICENSING AND REGULATORY AFFAIRS, DEPARTMENT OF",All,Yes,No,Rep. Tom Barrett ,Republican,MI-07,Midwest
1695,5001900US2607,Michigan,42.73,-84.54,geometry and state name,42.73,-84.54,IRA Section 50131c Zero Energy Code,,Michigan,0,13814971,13814971,0,Other,"LICENSING AND REGULATORY AFFAIRS, DEPARTMENT OF",All,Yes,No,Rep. Tom Barrett ,Republican,MI-07,Midwest
1696,5001900US2607,Michigan,42.73,-84.54,geometry and state name,42.73,-84.54,IRA Section 50131c Zero Energy Code,,Michigan,0,20000000,20000000,0,Other,"LICENSING AND REGULATORY AFFAIRS, DEPARTMENT OF",All,Yes,No,Rep. Tom Barrett ,Republican,MI-07,Midwest
1697,5001900US2607,Michigan,42.73,-84.54,geometry and state name,42.73,-84.54,State Energy Program Grants,,Michigan,0,11360420,11360420,0,Other,"MICHIGAN DEPARTMENT OF ENVIRONMENT, GREAT LAKES, AND ENERGY",All,Yes,No,Rep. Tom Barrett ,Republican,MI-07,Midwest
1698,5001900US2607,Michigan,42.73,-84.54,geometry and state name,42.73,-84.54,Weatherization Assistance Program,,Michigan,0,183184905,183184905,0,Other,MICHIGAN HEALTH AND HUMAN SERVICES,All,Yes,No,Rep. Tom Barrett ,Republican,MI-07,Midwest
1699,5001900US3620,New York,42.74,-73.73,geometry and state name,42.74,-73.73,Plug Power,Slingerlands,New York,0,0,0,1600,Hydrogen,Plug Power,All - Manufacturing,No,Yes,Rep. Paul Tonko ,Democrat,NY-20,Northeast
1700,5001900US3302,New Hampshire,42.75,-71.46,geometry and state name,42.75,-71.46,Energy Efficiency and Conservation Block Grant Program,,New Hampshire,0,144610,144610,0,Other,CITY OF NASHUA,All,Yes,No,Rep. Maggie Goodlander ,Democrat,NH-02,Northeast
1701,5001900US2607,Michigan,42.76,-84.89,geometry and state name,42.76,-84.89,Smart Grid Investment Matching Grants Program,,Michigan,0,29302948,29302948,0,Grid,VEIR INC,All,Yes,No,Rep. Tom Barrett ,Republican,MI-07,Midwest
1702,5001900US2604,Michigan,42.78,-86.09,geometry and state name,42.78,-86.09,Natron Energy,Holland,Michigan,40000000,0,40000000,0,Batteries,Natron Energy,All - Manufacturing,No,Yes,Rep. Bill Huizenga ,Republican,MI-04,Midwest
1703,5001900US2604,Michigan,42.78,-86.09,geometry and state name,42.78,-86.09,LG Energy Solution,Holland,Michigan,3000000000,0,3000000000,0,Batteries,LG Energy Solution,All - Manufacturing,No,Yes,Rep. Bill Huizenga ,Republican,MI-04,Midwest
1704,5001900US3620,New York,42.78,-74,geometry and state name²,42.78,-74,Livingston Energy Group,Rotterdam,New York,0,0,0,0,Electric Vehicles,Livingston Energy Group,All - Manufacturing,No,Yes,Undetermined,Undetermined,,
1705,5001900US2506,Massachusetts,42.78,-70.9,geometry and state name,42.78,-70.9,Munters,Amesbury,Massachusetts,40000000,0,40000000,0,Heat Pumps & Clean HVAC,Munters,All - Manufacturing,No,Yes,Rep. Seth Moulton ,Democrat,MA-06,Northeast
1706,5001900US2604,Michigan,42.78,-86.09,geometry and state name,42.78,-86.09,ATC Drivetrain,Holland,Michigan,8000000,0,8000000,163,Batteries,ATC Drivetrain,All - Manufacturing,No,Yes,Rep. Bill Huizenga ,Republican,MI-04,Midwest
1707,5001900US2604,Michigan,42.78,-86.09,geometry and state name,42.78,-86.09,LG Energy Solution,Holland,Michigan,1700000000,0,1700000000,1200,Batteries,LG Energy Solution,All - Manufacturing,No,Yes,Rep. Bill Huizenga ,Republican,MI-04,Midwest
1708,5001900US2609,Michigan,42.78,-83.23,geometry alone; state name conflicts,42.78,-83.23,1706 Energy Infrastructure Reinvestment,,Wisconsin,0,2500000000,2500000000,0,Other,WISCONSIN ELECTRIC POWER CO,All,Yes,No,Undetermined,Undetermined,,
1709,5001900US2609,Michigan,42.78,-83.23,geometry and state name,42.78,-83.23,Advanced Technology Vehicles Manufacturing Loans,,Michigan,0,0,0,0,Batteries,"AMERICAN BATTERY SOLUTIONS, INC.",All - Manufacturing,Yes,No,Rep. Lisa McClain ,Republican,MI-09,Midwest
1710,5001900US3620,New York,42.79,-73.9,geometry and state name,42.79,-73.9,GE Vernova,Schenectady,New York,50000000,0,50000000,200,Land-Based Wind,GE Vernova,All - Manufacturing,No,Yes,Rep. Paul Tonko ,Democrat,NY-20,Northeast
1711,5001900US3620,New York,42.8,-73.92,geometry and state name,42.8,-73.92,Four Regional Clean Direct Air Capture Hubs,,New York,0,2553973,2553973,0,Fossil,GE VERNOVA OPERATIONS LLC,All,Yes,No,Rep. Paul Tonko ,Democrat,NY-20,Northeast
1712,5001900US2609,Michigan,42.82,-83.26,geometry and state name,42.82,-83.26,Advanced Energy Manufacturing and Recycling Grant,,Michigan,0,5077449,5077449,0,Other,"RG RESOURCE TECHNOLOGIES, INC.",All - Manufacturing,Yes,No,Rep. Lisa McClain ,Republican,MI-09,Midwest
1713,5001900US3626,New York,42.88,-78.87,geometry and state name,42.88,-78.87,Battery and Critical Mineral Recycling - State and Local Programs,,New York,0,2375262,2375262,0,Batteries,"ERIE, COUNTY OF",All,Yes,No,Rep. Timothy Kennedy ,Democrat,NY-26,Northeast
1714,5001900US5501,Wisconsin,42.88,-87.89,geometry and state name,42.88,-87.89,Energy Efficiency and Conservation Block Grant Program,,Wisconsin,0,76280,76280,0,Other,"OAK CREEK, CITY OF",All,Yes,No,Rep. Bryan Steil ,Republican,WI-01,Midwest
1715,5001900US3626,New York,42.88,-78.87,geometry and state name,42.88,-78.87,Energy Efficiency and Conservation Block Grant Program,,New York,0,293740,293740,0,Other,CITY OF BUFFALO,All,Yes,No,Rep. Timothy Kennedy ,Democrat,NY-26,Northeast
1716,5001900US3626,New York,42.89,-78.79,geometry and state name,42.89,-78.79,Viridi Parente,Buffalo,New York,0,0,0,0,Batteries,Viridi Parente,All - Manufacturing,No,Yes,Rep. Timothy Kennedy ,Democrat,NY-26,Northeast
1717,5001900US2609,Michigan,42.89,-82.5,geometry and state name,42.89,-82.5,ZF,Marysville,Michigan,158000000,0,158000000,0,Electric Vehicles,ZF,All - Manufacturing,No,Yes,Rep. Lisa McClain ,Republican,MI-09,Midwest
1718,5001900US3626,New York,42.89,-78.79,geometry and state name,42.89,-78.79,Viridi Parente,Buffalo,New York,6000000,0,6000000,30,Batteries,Viridi Parente,All - Manufacturing,No,Yes,Rep. Timothy Kennedy ,Democrat,NY-26,Northeast
1719,5001900US2603,Michigan,42.89,-85.59,geometry and state name,42.89,-85.59,Trane,Grand Rapids,Michigan,0,0,0,50,Heat Pumps & Clean HVAC,Trane,All - Manufacturing,No,Yes,Rep. Hillary Scholten ,Democrat,MI-03,Midwest
1720,5001900US2603,Michigan,42.89,-85.7,geometry and state name,42.89,-85.7,Benteler Automotive,Wyoming,Michigan,105000000,0,105000000,170,Electric Vehicles,Benteler Automotive,All - Manufacturing,No,Yes,Rep. Hillary Scholten ,Democrat,MI-03,Midwest
1721,5001900US2609,Michigan,42.89,-82.5,geometry and state name,42.89,-82.5,Magna,St. Clair,Michigan,70000000,0,70000000,304,Electric Vehicles,Magna,All - Manufacturing,No,Yes,Rep. Lisa McClain ,Republican,MI-09,Midwest
1722,5001900US2609,Michigan,42.89,-82.5,geometry and state name,42.89,-82.5,Magna,St. Clair,Michigan,427000000,0,427000000,920,Electric Vehicles,Magna,All - Manufacturing,No,Yes,Rep. Lisa McClain ,Republican,MI-09,Midwest
1723,5001900US1602,Idaho,42.93,-114.71,geometry and state name,42.93,-114.71,Hydroelectric Production Incentives,,Idaho,0,106119,106119,0,Hydroelectric,"AJMS, LLC",All,Yes,No,Rep. Michael Simpson ,Republican,ID-02,West
1724,5001900US2603,Michigan,42.96,-85.66,geometry and state name,42.96,-85.66,Energy Efficiency and Conservation Block Grant Program,,Michigan,0,326600,326600,0,Other,KENT COUNTY,All,Yes,No,Rep. Hillary Scholten ,Democrat,MI-03,Midwest
1725,5001900US2603,Michigan,42.96,-85.66,geometry and state name,42.96,-85.66,Energy Efficiency and Conservation Block Grant Program,,Michigan,0,235280,235280,0,Other,CITY OF GRAND RAPIDS,All,Yes,No,Rep. Hillary Scholten ,Democrat,MI-03,Midwest
1726,5001900US5503,Wisconsin,42.98,-90.65,geometry and state name,42.98,-90.65,Industrial Research and Assessment Centers,,Wisconsin,0,2992119,2992119,0,Other,SOUTHWEST WISCONSIN TECHNICAL COLLEGE,All - Manufacturing,Yes,No,Rep. Derrick Van Orden ,Republican,WI-03,Midwest
1727,5001900US5504,Wisconsin,43,-88,geometry and state name²,43,-88,COnovate,Wauwatosa,Wisconsin,0,0,0,0,Batteries,COnovate,All - Manufacturing,No,Yes,Undetermined,Undetermined,,
1728,5001900US3301,New Hampshire,42.937,-71.536,geometry and state name¹,43,-71.5,Nanoscale Components,Bedford,New Hampshire,0,0,0,0,Batteries,Nanoscale Components,All - Manufacturing,No,Yes,Rep. Christopher Pappas ,Democrat,NH-01,Northeast
1729,5001900US5504,Wisconsin,43.043,-87.895,geometry and state name¹,43,-87.9,Materion,Milwaukee,Wisconsin,6000000,0,6000000,0,Batteries,Materion,All - Manufacturing,No,Yes,Rep. Gwen Moore ,Democrat,WI-04,Midwest
1730,5001900US3625,New York,42.997,-77.667,geometry and state name¹,43,-77.7,EV Charge Solutions,Rush,New York,0,0,0,0,Electric Vehicles,EV Charge Solutions,All - Manufacturing,No,Yes,Rep. Joseph Morelle ,Democrat,NY-25,Northeast
1731,5001900US3626,New York,42.896,-78.886,geometry and state name¹,43,-78.9,General Motors,Buffalo,New York,300000000,0,300000000,0,Electric Vehicles,General Motors,All - Manufacturing,No,Yes,Rep. Timothy Kennedy ,Democrat,NY-26,Northeast
1732,5001900US5504,Wisconsin,43.043,-87.895,geometry and state name¹,43,-87.9,Johnson Controls,Milwaukee,Wisconsin,15000000,0,15000000,0,Heat Pumps & Clean HVAC,Johnson Controls,All - Manufacturing,No,Yes,Rep. Gwen Moore ,Democrat,WI-04,Midwest
1733,5001900US5504,Wisconsin,43.043,-87.895,geometry and state name¹,43,-88,Ingeteam,Milwaukee,Wisconsin,0,0,0,100,Electric Vehicles,Ingeteam,All - Manufacturing,No,Yes,Rep. Gwen Moore ,Democrat,WI-04,Midwest
1734,5001900US2608,Michigan,42.966,-83.781,geometry and state name¹,43,-83.7,NanoGraf,Flint,Michigan,175000000,0,175000000,150,Batteries,NanoGraf,All - Manufacturing,No,Yes,Rep. Kristen McDonald Rivet ,Democrat,MI-08,Midwest
1735,5001900US2608,Michigan,43.01,-83.69,geometry and state name,43.01,-83.69,Battery Manufacturing and Recycling Grants,,Michigan,0,60000000,60000000,0,Batteries,NANOGRAF CORPORATION,All - Manufacturing,Yes,No,Rep. Kristen McDonald Rivet ,Democrat,MI-08,Midwest
1736,5001900US2608,Michigan,43.01,-83.69,geometry and state name,43.01,-83.69,Energy Efficiency and Conservation Block Grant Program,,Michigan,0,283080,283080,0,Other,"Genesee, County Of",All,Yes,No,Rep. Kristen McDonald Rivet ,Democrat,MI-08,Midwest
1737,5001900US5502,Wisconsin,43.04,-89.4,geometry and state name,43.04,-89.4,IRA Section 50152 Interstate Transmission Grants,,Wisconsin,0,3005458,3005458,0,Grid,Public Service Commission of Wisconsin,All,Yes,No,Rep. Mark Pocan ,Democrat,WI-02,Midwest
1738,5001900US5502,Wisconsin,43.04,-89.4,geometry and state name,43.04,-89.4,Smart Grid Investment Matching Grants Program,,Wisconsin,0,50000000,50000000,0,Grid,WISCONSIN POWER AND LIGHT COMPANY,All,Yes,No,Rep. Mark Pocan ,Democrat,WI-02,Midwest
1739,5001900US3622,New York,43.04,-76.14,geometry and state name,43.04,-76.14,IRA Section 30001 Defense Production Act,,New York,0,5005252,5005252,0,Heat Pumps & Clean HVAC,BITZER SCROLL INC,All - Manufacturing,Yes,No,Rep. John Mannion ,Democrat,NY-22,Northeast
1740,5001900US5502,Wisconsin,43.04,-89.4,geometry and state name,43.04,-89.4,Battery and Critical Mineral Recycling - State and Local Programs,,Wisconsin,0,1558615,1558615,0,Batteries,WISCONSIN DEPARTMENT OF NATURAL RESOURCES,All,Yes,No,Rep. Mark Pocan ,Democrat,WI-02,Midwest
1741,5001900US3622,New York,43.04,-76.14,geometry and state name,43.04,-76.14,Building Training and Assessment Centers,,New York,0,900000,900000,0,Other,SYRACUSE UNIVERSITY,All,Yes,No,Rep. John Mannion ,Democrat,NY-22,Northeast
1742,5001900US5502,Wisconsin,43.04,-89.4,geometry and state name,43.04,-89.4,Energy Efficiency and Conservation Block Grant Program,,Wisconsin,0,266890,266890,0,Other,County of Dane,All,Yes,No,Rep. Mark Pocan ,Democrat,WI-02,Midwest
1743,5001900US5502,Wisconsin,43.04,-89.4,geometry and state name,43.04,-89.4,Energy Efficiency and Conservation Block Grant Program,,Wisconsin,0,2330720,2330720,0,Other,Public Service Commission of Wisconsin,All,Yes,No,Rep. Mark Pocan ,Democrat,WI-02,Midwest
1744,5001900US5502,Wisconsin,43.04,-89.4,geometry and state name,43.04,-89.4,Energy Efficiency and Conservation Block Grant Program,,Wisconsin,0,291340,291340,0,Other,"Madison, City of",All,Yes,No,Rep. Mark Pocan ,Democrat,WI-02,Midwest
1745,5001900US5502,Wisconsin,43.04,-89.4,geometry and state name,43.04,-89.4,Energy Improvement in Rural and Remote Areas,,Wisconsin,0,9777127,9777127,0,Other,STATE OF WISCONSIN DEPT OF ADMIN,All,Yes,No,Rep. Mark Pocan ,Democrat,WI-02,Midwest
1746,5001900US5502,Wisconsin,43.04,-89.4,geometry and state name,43.04,-89.4,Grants for Updating Building Energy Codes,,Wisconsin,0,3973000,3973000,0,Other,SLIPSTREAM GROUP INC,All,Yes,No,Rep. Mark Pocan ,Democrat,WI-02,Midwest
1747,5001900US5502,Wisconsin,43.04,-89.4,geometry alone; state name conflicts,43.04,-89.4,Grants for Updating Building Energy Codes,,Michigan,0,2814917,2814917,0,Other,SLIPSTREAM GROUP INC,All,Yes,No,Undetermined,Undetermined,,
1748,5001900US5502,Wisconsin,43.04,-89.4,geometry and state name,43.04,-89.4,IRA Section 50121 Home Energy Whole House Rebates,,Wisconsin,0,74756512,74756512,0,Other,Public Service Commission of Wisconsin,All,Yes,No,Rep. Mark Pocan ,Democrat,WI-02,Midwest
1749,5001900US5502,Wisconsin,43.04,-89.4,geometry and state name,43.04,-89.4,IRA Section 50122A High Efficiency Rebate Program States,,Wisconsin,0,74470200,74470200,0,Other,Public Service Commission of Wisconsin,All,Yes,No,Rep. Mark Pocan ,Democrat,WI-02,Midwest
1750,5001900US5502,Wisconsin,43.04,-89.4,geometry and state name,43.04,-89.4,IRA Section 50131b Building Energy Code,,Wisconsin,0,16108243,16108243,0,Other,"SAFETY & PROFESSIONAL SERVICES, WISCONSIN DEPT OF",All,Yes,No,Rep. Mark Pocan ,Democrat,WI-02,Midwest
1751,5001900US5502,Wisconsin,43.04,-89.4,geometry and state name,43.04,-89.4,IRA Section 50131c Zero Energy Code,,Wisconsin,0,16108243,16108243,0,Other,"SAFETY & PROFESSIONAL SERVICES, WISCONSIN DEPT OF",All,Yes,No,Rep. Mark Pocan ,Democrat,WI-02,Midwest
1752,5001900US5502,Wisconsin,43.04,-89.4,geometry and state name,43.04,-89.4,State Energy Program Grants,,Wisconsin,0,7880570,7880570,0,Other,Public Service Commission of Wisconsin,All,Yes,No,Rep. Mark Pocan ,Democrat,WI-02,Midwest
1753,5001900US5502,Wisconsin,43.04,-89.4,geometry and state name,43.04,-89.4,Weatherization Assistance Program,,Wisconsin,0,95010515,95010515,0,Other,STATE OF WISCONSIN DEPT OF ADMIN,All,Yes,No,Rep. Mark Pocan ,Democrat,WI-02,Midwest
1754,5001900US5504,Wisconsin,43.05,-87.95,geometry and state name,43.05,-87.95,Building Training and Assessment Centers,,Wisconsin,0,900000,900000,0,Other,UNIVERSITY OF WISCONSIN SYSTEM,All,Yes,No,Rep. Gwen Moore ,Democrat,WI-04,Midwest
1755,5001900US5504,Wisconsin,43.05,-87.95,geometry and state name,43.05,-87.95,Energy Efficiency and Conservation Block Grant Program,,Wisconsin,0,522370,522370,0,Other,CITY OF MILWAUKEE,All,Yes,No,Rep. Gwen Moore ,Democrat,WI-04,Midwest
1756,5001900US5600,Wyoming,43.1,-107.3,geometry and state name,43.1,-107.3,BWXT,,Wyoming,0,0,0,0,Nuclear,BWXT,All - Manufacturing,No,Yes,Rep. Harriet Hageman ,Republican,WY-00,West
1757,5001900US3625,New York,43.1,-77.59,geometry and state name,43.1,-77.59,EV Charge Solutions,Chili,New York,0,0,0,15,Electric Vehicles,EV Charge Solutions,All - Manufacturing,No,Yes,Rep. Joseph Morelle ,Democrat,NY-25,Northeast
1758,5001900US2603,Michigan,43.1,-86.2,geometry and state name,43.1,-86.2,Concept Metals Group,Spring Lake,Michigan,16000000,0,16000000,25,Electric Vehicles,Concept Metals Group,All - Manufacturing,No,Yes,Rep. Hillary Scholten ,Democrat,MI-03,Midwest
1759,5001900US2602,Michigan,43.1,-85.29,geometry and state name,43.1,-85.29,Extruded Aluminum Corporation (Array Technologies),Belding,Michigan,35000000,0,35000000,38,Solar,Extruded Aluminum Corporation (Array Technologies),All - Manufacturing,No,Yes,Rep. John Moolenaar ,Republican,MI-02,Midwest
1760,5001900US5505,Wisconsin,43.1,-88.34,geometry and state name,43.1,-88.34,Battery and Critical Mineral Recycling - Retailers as Collection Points,,Wisconsin,0,7028640,7028640,0,Batteries,"Batteries Plus, LLC",All,Yes,No,Rep. Scott Fitzgerald ,Republican,WI-05,Midwest
1761,5001900US5502,Wisconsin,43.15,-89.19,geometry and state name,43.15,-89.19,Energy Efficiency and Conservation Block Grant Program,,Wisconsin,0,76190,76190,0,Other,CITY OF SUN PRAIRIE,All,Yes,No,Rep. Mark Pocan ,Democrat,WI-02,Midwest
1762,5001900US3625,New York,43.16,-77.61,geometry and state name,43.16,-77.61,Advanced Technology Vehicles Manufacturing Loans,,New York,0,0,0,0,Batteries,Li-Cycle U.S. Inc.,All - Manufacturing,Yes,No,Rep. Joseph Morelle ,Democrat,NY-25,Northeast
1763,5001900US3625,New York,43.16,-77.61,geometry alone; state name conflicts,43.16,-77.61,Advanced Fossil Energy Technology,,Colorado,0,162351240,162351240,0,Other,"LongPath Development Company, LLC",All - Manufacturing,Yes,No,Undetermined,Undetermined,,
